
#THIS HAS THE CORRECT DATA!!



id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,organization_animal_id,photos,primary_photo_cropped,videos,status,status_changed_at,published_at,distance,contact,_links
48664711,RI135,https://www.petfinder.com/dog/roni-in-tx-adopted-48664711/ri/cranston/small-dog-rescue-of-new-england-inc-ri135/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Chihuahua', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Small,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': True, 'cats': None}",[],Roni in TX Adopted,"Age: approx 5 years old
Weight: 18 lbs
My adoption fee is $ 475 which includes transportation charges to the...",15869534,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664711/1/?bust=1596338027&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664711/1/?bust=1596338027&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664711/1/?bust=1596338027&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664711/1/?bust=1596338027'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664711/1/?bust=1596338027&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664711/1/?bust=1596338027&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664711/1/?bust=1596338027&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664711/1/?bust=1596338027'}",[],adopted,2020-08-02T02:47:26+0000,2020-08-02T02:47:26+0000,,"{'email': 'smalldogrescuene@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Cranston', 'state': 'RI', 'postcode': '02920', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664711'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ri135'}}"
48664703,OR251,https://www.petfinder.com/cat/haiku-48664703/or/springfield/cat-rescue-and-adoption-network-or251/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Gray & White', 'secondary': None, 'tertiary': None}",Baby,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Haiku,HAIKU is a total lover boy! He is a 4-month-old gray and white kitten with cow markings. He loves to...,15780909-2006-C0318,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664703/1/?bust=1596338680&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664703/1/?bust=1596338680&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664703/1/?bust=1596338680&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664703/1/?bust=1596338680'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664703/2/?bust=1596338681&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664703/2/?bust=1596338681&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664703/2/?bust=1596338681&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664703/2/?bust=1596338681'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664703/1/?bust=1596338680&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664703/1/?bust=1596338680&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664703/1/?bust=1596338680&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664703/1/?bust=1596338680'}",[],adopted,2020-08-02T02:44:18+0000,2020-08-02T02:44:18+0000,,"{'email': 'adoptinfo@catrescues.org', 'phone': '(541) 225-4955', 'address': {'address1': 'P.O. Box 72401', 'address2': None, 'city': 'Springfield', 'state': 'OR', 'postcode': '97475', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664703'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/or251'}}"
id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,organization_animal_id,photos,primary_photo_cropped,videos,status,status_changed_at,published_at,distance,contact,_links
48664998,AZ468,https://www.petfinder.com/cat/troy-48664998/az/tucson/tucson2tails-az468/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Small,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': True, 'cats': True}",[],Troy,"Troy is a bit quiet but once you earn his trust he loves to be with you. He loves treats,...",d4e6dc1d-9414-4394-a30c-30164e199145,[],,[],adopted,2020-08-02T05:00:15+0000,2020-08-02T05:00:15+0000,,"{'email': 'tucson2tails@gmail.com', 'phone': '(520) 343-0327', 'address': {'address1': None, 'address2': None, 'city': 'Tucson', 'state': 'AZ', 'postcode': '85732', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664998'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/az468'}}"
48664999,AZ468,https://www.petfinder.com/cat/max-48664999/az/tucson/tucson2tails-az468/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Black & White / Tuxedo', 'secondary': None, 'tertiary': None}",Young,Male,Small,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Max,,701afac8-8060-406d-8686-2046830e463d,[],,[],adopted,2020-08-02T05:00:15+0000,2020-08-02T05:00:15+0000,,"{'email': 'tucson2tails@gmail.com', 'phone': '(520) 343-0327', 'address': {'address1': None, 'address2': None, 'city': 'Tucson', 'state': 'AZ', 'postcode': '85732', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664999'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/az468'}}"
48664959,CA1586,https://www.petfinder.com/cat/salsa-48664959/ca/vacaville/cat-tales-rescue-ca1586/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Medium,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': True, 'dogs': True, 'cats': True}",[],Salsa,Salsa is a sweet boy and loves to be loved on. He is playful and cuddly. He is currently fostered...,15753852,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/1/?bust=1596343252&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/1/?bust=1596343252&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/1/?bust=1596343252&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/1/?bust=1596343252'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/3/?bust=1596343251&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/3/?bust=1596343251&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/3/?bust=1596343251&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/3/?bust=1596343251'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/2/?bust=1596343254&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/2/?bust=1596343254&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/2/?bust=1596343254&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/2/?bust=1596343254'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/1/?bust=1596343252&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/1/?bust=1596343252&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/1/?bust=1596343252&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664959/1/?bust=1596343252'}",[],adopted,2020-08-02T04:30:46+0000,2020-08-02T04:30:46+0000,,"{'email': 'catinfo@catalesrescue.org', 'phone': None, 'address': {'address1': 'P.O. Box 2', 'address2': None, 'city': 'Vacaville', 'state': 'CA', 'postcode': '95696', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664959'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/ca1586'}}"
48664960,CA1586,https://www.petfinder.com/cat/acorn-48664960/ca/vacaville/cat-tales-rescue-ca1586/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Medium,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': True}",[],Acorn,Acorn was rescued with another kitten when he was about 8-9 weeks old. These kittens were covered in fleas. They...,15846785,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/1/?bust=1596343255&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/1/?bust=1596343255&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/1/?bust=1596343255&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/1/?bust=1596343255'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/3/?bust=1596343251&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/3/?bust=1596343251&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/3/?bust=1596343251&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/3/?bust=1596343251'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/2/?bust=1596343255&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/2/?bust=1596343255&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/2/?bust=1596343255&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/2/?bust=1596343255'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/1/?bust=1596343255&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/1/?bust=1596343255&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/1/?bust=1596343255&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664960/1/?bust=1596343255'}",[],adopted,2020-08-02T04:30:46+0000,2020-08-02T04:30:46+0000,,"{'email': 'catinfo@catalesrescue.org', 'phone': None, 'address': {'address1': 'P.O. Box 2', 'address2': None, 'city': 'Vacaville', 'state': 'CA', 'postcode': '95696', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664960'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/ca1586'}}"
48664867,MD188,https://www.petfinder.com/dog/rambo-48664867/md/rockville/knine-rescue-inc-md188/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Hound', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Rambo,,15766132,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664867/1/?bust=1596341406&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664867/1/?bust=1596341406&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664867/1/?bust=1596341406&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664867/1/?bust=1596341406'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664867/1/?bust=1596341406&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664867/1/?bust=1596341406&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664867/1/?bust=1596341406&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664867/1/?bust=1596341406'}",[],adopted,2020-08-02T04:00:00+0000,2020-08-02T04:00:00+0000,,"{'email': 'kninerescueinc@gmail', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Rockville', 'state': 'MD', 'postcode': '20853', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664867'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/md188'}}"
48664868,MD188,https://www.petfinder.com/dog/sandi-48664868/md/rockville/knine-rescue-inc-md188/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Mixed Breed', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Female,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Sandi,,15715394,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664868/1/?bust=1596341414&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664868/1/?bust=1596341414&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664868/1/?bust=1596341414&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664868/1/?bust=1596341414'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664868/1/?bust=1596341414&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664868/1/?bust=1596341414&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664868/1/?bust=1596341414&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664868/1/?bust=1596341414'}",[],adopted,2020-08-02T04:00:00+0000,2020-08-02T04:00:00+0000,,"{'email': 'kninerescueinc@gmail', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Rockville', 'state': 'MD', 'postcode': '20853', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664868'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/md188'}}"
48664870,MD188,https://www.petfinder.com/cat/ajax-48664870/md/rockville/knine-rescue-inc-md188/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Ajax,,15766141,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664870/1/?bust=1596341424&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664870/1/?bust=1596341424&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664870/1/?bust=1596341424&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664870/1/?bust=1596341424'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664870/1/?bust=1596341424&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664870/1/?bust=1596341424&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664870/1/?bust=1596341424&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664870/1/?bust=1596341424'}",[],adopted,2020-08-02T04:00:00+0000,2020-08-02T04:00:00+0000,,"{'email': 'kninerescueinc@gmail', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Rockville', 'state': 'MD', 'postcode': '20853', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664870'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/md188'}}"
48664866,MD188,https://www.petfinder.com/dog/frederick-48664866/md/rockville/knine-rescue-inc-md188/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Coonhound', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Frederick,,15766116,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664866/1/?bust=1596341425&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664866/1/?bust=1596341425&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664866/1/?bust=1596341425&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664866/1/?bust=1596341425'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664866/1/?bust=1596341425&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664866/1/?bust=1596341425&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664866/1/?bust=1596341425&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664866/1/?bust=1596341425'}",[],adopted,2020-08-02T04:00:00+0000,2020-08-02T04:00:00+0000,,"{'email': 'kninerescueinc@gmail', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Rockville', 'state': 'MD', 'postcode': '20853', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664866'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/md188'}}"
48664869,MD188,https://www.petfinder.com/dog/cush-maizie-48664869/md/rockville/knine-rescue-inc-md188/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Mixed Breed', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Cush/Maizie,,15737747,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664869/1/?bust=1596341421&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664869/1/?bust=1596341421&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664869/1/?bust=1596341421&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664869/1/?bust=1596341421'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664869/1/?bust=1596341421&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664869/1/?bust=1596341421&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664869/1/?bust=1596341421&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664869/1/?bust=1596341421'}",[],adopted,2020-08-02T04:00:00+0000,2020-08-02T04:00:00+0000,,"{'email': 'kninerescueinc@gmail', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Rockville', 'state': 'MD', 'postcode': '20853', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664869'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/md188'}}"
48664855,CA1654,https://www.petfinder.com/dog/sammy-48664855/ca/anza/hope-ranch-animal-sanctuary-ca1654/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Chihuahua', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Small,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': None}",[],Sammy,"Sammy&#039;s DOB is 09/22/2019. He can be a little shy at first but once he warms up to you, he...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664855/1/?bust=1596340372&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664855/1/?bust=1596340372&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664855/1/?bust=1596340372&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664855/1/?bust=1596340372'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664855/2/?bust=1596340376&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664855/2/?bust=1596340376&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664855/2/?bust=1596340376&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664855/2/?bust=1596340376'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664855/1/?bust=1596340372&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664855/1/?bust=1596340372&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664855/1/?bust=1596340372&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48664855/1/?bust=1596340372'}",[],adopted,2020-08-02T03:57:36+0000,2020-08-02T03:57:36+0000,,"{'email': 'sandrahoperanch@gmail.com', 'phone': '760-585-5973', 'address': {'address1': 'P.O. Box 391988', 'address2': None, 'city': 'Anza', 'state': 'CA', 'postcode': '92539', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664855'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca1654'}}"
48664845,TX1818,https://www.petfinder.com/dog/apple-48664845/tx/pipe-creek/a-doggie-4-you-tx1818/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Jack Russell Terrier', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Small,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': None}",[],Apple,You can fill out an adoption application online on our official website.apple was owner surrendered due to a lost job.,15895708-20-0348,[],,[],adopted,2020-08-02T03:44:19+0000,2020-08-02T03:44:19+0000,,"{'email': 'adoggie4you2@yahoo.com', 'phone': '(210) 385-0465', 'address': {'address1': None, 'address2': None, 'city': 'Pipe Creek', 'state': 'TX', 'postcode': '78063', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664845'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx1818'}}"
48664833,OH317,https://www.petfinder.com/cat/catti-labelle-48664833/oh/dublin/colony-cats-and-dogs-oh317/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Tabby', 'secondary': 'Domestic Short Hair', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Female,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Catti LaBelle,,15909307-982000363367615,[],,[],adopted,2020-08-02T03:30:23+0000,2020-08-02T03:30:23+0000,,"{'email': None, 'phone': '(614) 570-0471', 'address': {'address1': '2740 Festival Ln', 'address2': None, 'city': 'Dublin', 'state': 'OH', 'postcode': '43017', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664833'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/oh317'}}"
48664792,OH317,https://www.petfinder.com/cat/equinox-48664792/oh/dublin/colony-cats-and-dogs-oh317/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Medium Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Equinox,,15909304-982000363367682,[],,[],adopted,2020-08-02T03:15:08+0000,2020-08-02T03:15:08+0000,,"{'email': None, 'phone': '(614) 570-0471', 'address': {'address1': '2740 Festival Ln', 'address2': None, 'city': 'Dublin', 'state': 'OH', 'postcode': '43017', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664792'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/oh317'}}"
48664791,OH317,https://www.petfinder.com/cat/harvest-48664791/oh/dublin/colony-cats-and-dogs-oh317/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Medium Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Brown / Chocolate', 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Harvest,,15909303-982000364229986,[],,[],adopted,2020-08-02T03:15:06+0000,2020-08-02T03:15:06+0000,,"{'email': None, 'phone': '(614) 570-0471', 'address': {'address1': '2740 Festival Ln', 'address2': None, 'city': 'Dublin', 'state': 'OH', 'postcode': '43017', 'country': 'US'}}","{'self': {'href': '/v2/animals/48664791'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/oh317'}}"
