id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,organization_animal_id,photos,primary_photo_cropped,videos,status,status_changed_at,published_at,distance,contact,_links,title,detail
48549616.0,CO132,https://www.petfinder.com/dog/kolbi-48549616/co/evergreen/evergreen-animal-protective-league-eapl-co132/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Husky', 'secondary': 'Labrador Retriever', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Large,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': None}",[],Kolbi,"Kolbi is adorable!! Great size at 30-35 pounds, he appears to be a husky / lab &amp;#34;ish&amp;#34; mix. He is...",15613568-20-0264,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/1/?bust=1597161169&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/1/?bust=1597161169&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/1/?bust=1597161169&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/1/?bust=1597161169'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/3/?bust=1597161144&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/3/?bust=1597161144&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/3/?bust=1597161144&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/3/?bust=1597161144'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/2/?bust=1597161153&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/2/?bust=1597161153&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/2/?bust=1597161153&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/2/?bust=1597161153'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/1/?bust=1597161169&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/1/?bust=1597161169&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/1/?bust=1597161169&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549616/1/?bust=1597161169'}",[],adopted,2020-07-21 11:05:30+00:00,2020-07-21 11:05:30+00:00,,"{'email': 'eaplevergreen@eapl.com', 'phone': '(303) 674-6442', 'address': {'address1': 'P. O. Box 2517', 'address2': None, 'city': 'Evergreen', 'state': 'CO', 'postcode': '80437', 'country': 'US'}}","{'self': {'href': '/v2/animals/48549616'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/co132'}}",,
48550437.0,OH316,https://www.petfinder.com/dog/janette-48550437/oh/cincinnati/league-for-animal-welfare-oh316/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Beagle', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Janette,Janette is a precious beagle. She has beautiful black and brown spots on a mostly white coat. Her most adorable...,45096552,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/1/?bust=1597177067&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/1/?bust=1597177067&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/1/?bust=1597177067&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/1/?bust=1597177067'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/3/?bust=1597177025&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/3/?bust=1597177025&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/3/?bust=1597177025&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/3/?bust=1597177025'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/2/?bust=1597177029&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/2/?bust=1597177029&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/2/?bust=1597177029&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/2/?bust=1597177029'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/1/?bust=1597177067&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/1/?bust=1597177067&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/1/?bust=1597177067&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550437/1/?bust=1597177067'}",[],adoptable,2020-07-21 14:06:26+00:00,2020-07-21 14:06:26+00:00,,"{'email': 'anne@lfaw.org', 'phone': '(513) 735-2299', 'address': {'address1': '4193 Taylor Road', 'address2': None, 'city': 'Cincinnati', 'state': 'OH', 'postcode': '45103', 'country': 'US'}}","{'self': {'href': '/v2/animals/48550437'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/oh316'}}",,
48549929.0,NY1366,https://www.petfinder.com/cat/alvin-48549929/ny/north-babylon/tender-loving-cats-inc-ny1366/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Black', 'secondary': 'Black & White / Tuxedo', 'tertiary': None}",Baby,Male,Medium,Short,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': True}","['loving', 'playful', 'adventurous']",Alvin,"Meet Alvin!
Born April 2020

Alvin is a sweet and outgoing kitten. He loves to explore, play and enjoys cuddling...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549929/1/?bust=1596884393&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549929/1/?bust=1596884393&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549929/1/?bust=1596884393&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549929/1/?bust=1596884393'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549929/1/?bust=1596884393&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549929/1/?bust=1596884393&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549929/1/?bust=1596884393&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549929/1/?bust=1596884393'}",[],adoptable,2020-07-21 13:13:15+00:00,2020-07-21 13:13:15+00:00,,"{'email': 'adoptions@tenderlovingcats.org', 'phone': '(866) 458-8228', 'address': {'address1': '1208 Deer Park Ave', 'address2': None, 'city': 'North Babylon', 'state': 'NY', 'postcode': '11703', 'country': 'US'}}","{'self': {'href': '/v2/animals/48549929'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/ny1366'}}",,
48549991.0,FL760,https://www.petfinder.com/cat/shinobu-48549991/fl/homestead/this-is-the-dog-fl760/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Black', 'secondary': None, 'tertiary': None}",Baby,Female,Small,Short,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': None, 'cats': None}",[],Shinobu,Shinobu is a striking black female kitten.  She is in a foster home with children and other kittens.  She was...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549991/1/?bust=1595340842&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549991/1/?bust=1595340842&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549991/1/?bust=1595340842&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549991/1/?bust=1595340842'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549991/1/?bust=1595340842&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549991/1/?bust=1595340842&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549991/1/?bust=1595340842&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549991/1/?bust=1595340842'}",[],adopted,2020-08-13 03:55:39+00:00,2020-07-21 13:33:06+00:00,,"{'email': 'adopt@thisisthedog.com', 'phone': '305-508-7387', 'address': {'address1': None, 'address2': None, 'city': 'Homestead', 'state': 'FL', 'postcode': '33030', 'country': 'US'}}","{'self': {'href': '/v2/animals/48549991'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/fl760'}}",,
48550319.0,IL944,https://www.petfinder.com/dog/george-48550319/il/naperville/find-a-home-pet-rescue-inc-il944/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Labrador Retriever', 'secondary': 'Pointer', 'mixed': True, 'unknown': False}","{'primary': 'Black', 'secondary': 'White / Cream', 'tertiary': None}",Baby,Male,Large,Short,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': False}",[],George,"This adorable little guy is George, a 4 1/2 month old Labrador/Pointer mix! He currently weighs 25lbs. and we believe...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/2/?bust=1595339839&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/2/?bust=1595339839&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/2/?bust=1595339839&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/2/?bust=1595339839'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/1/?bust=1595339834&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/1/?bust=1595339834&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/1/?bust=1595339834&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/1/?bust=1595339834'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/3/?bust=1595339854&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/3/?bust=1595339854&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/3/?bust=1595339854&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/3/?bust=1595339854'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/4/?bust=1595339858&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/4/?bust=1595339858&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/4/?bust=1595339858&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/4/?bust=1595339858'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/5/?bust=1595339951&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/5/?bust=1595339951&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/5/?bust=1595339951&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/5/?bust=1595339951'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/2/?bust=1595339839&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/2/?bust=1595339839&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/2/?bust=1595339839&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/2/?bust=1595339839'}","[{'embed': '<iframe title=""Video"" frameborder=""0"" allowfullscreen webkitallowfullscreen mozallowfullscreen msallowfullscreen name=""vidly-frame"" src=""https://s.vid.ly/embeded.html?link=g0x5d6&autoplay=false""><a target=""_blank"" href=""https://vid.ly/g0x5d6""><img src=""https://cf.cdn.vid.ly/g0x5d6/poster.jpg"" /></a></iframe>'}]",adopted,2020-07-23 17:34:34+00:00,2020-07-21 14:40:09+00:00,,"{'email': 'fahpr@att.net', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Naperville', 'state': 'IL', 'postcode': '60564', 'country': 'US'}}","{'self': {'href': '/v2/animals/48550319'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/il944'}}",,
48549587.0,CO132,https://www.petfinder.com/dog/howie-courtesy-listing-48549587/co/evergreen/evergreen-animal-protective-league-eapl-co132/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Border Collie', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Howie courtesy listing,All people inquiring about pets listed as Courtesy Listings on the EAPL website and/or EAPL posting adoption boards should contact...,15860952,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/1/?bust=1596965520&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/1/?bust=1596965520&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/1/?bust=1596965520&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/1/?bust=1596965520'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/3/?bust=1596965521&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/3/?bust=1596965521&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/3/?bust=1596965521&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/3/?bust=1596965521'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/2/?bust=1596965522&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/2/?bust=1596965522&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/2/?bust=1596965522&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/2/?bust=1596965522'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/1/?bust=1596965520&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/1/?bust=1596965520&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/1/?bust=1596965520&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/1/?bust=1596965520'}",[],adoptable,2020-07-21 10:35:16+00:00,2020-07-21 10:35:16+00:00,,"{'email': 'eaplevergreen@eapl.com', 'phone': '(303) 674-6442', 'address': {'address1': 'P. O. Box 2517', 'address2': None, 'city': 'Evergreen', 'state': 'CO', 'postcode': '80437', 'country': 'US'}}","{'self': {'href': '/v2/animals/48549587'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/co132'}}",,
48549657.0,CO132,https://www.petfinder.com/dog/mia-husky-48549657/co/evergreen/evergreen-animal-protective-league-eapl-co132/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Husky', 'secondary': 'Hound', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Medium,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': None}",[],Mia (husky),"Mia is a beautiful 2 year old, 50 pound husky mix... Very sweet and super active! Loves the car, dog...",15749912-20-0459,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/1/?bust=1597161136&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/1/?bust=1597161136&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/1/?bust=1597161136&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/1/?bust=1597161136'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/3/?bust=1597161147&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/3/?bust=1597161147&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/3/?bust=1597161147&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/3/?bust=1597161147'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/2/?bust=1597161149&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/2/?bust=1597161149&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/2/?bust=1597161149&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/2/?bust=1597161149'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/1/?bust=1597161136&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/1/?bust=1597161136&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/1/?bust=1597161136&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/1/?bust=1597161136'}",[],adopted,2020-07-21 11:20:48+00:00,2020-07-21 11:20:48+00:00,,"{'email': 'eaplevergreen@eapl.com', 'phone': '(303) 674-6442', 'address': {'address1': 'P. O. Box 2517', 'address2': None, 'city': 'Evergreen', 'state': 'CO', 'postcode': '80437', 'country': 'US'}}","{'self': {'href': '/v2/animals/48549657'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/co132'}}",,
48549987.0,FL249,https://www.petfinder.com/dog/noah-48549987/fl/clermont/south-lake-animal-league-fl249/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'German Shepherd Dog', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Black', 'secondary': None, 'tertiary': None}",Young,Male,Medium,Medium,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Noah,"______
DOB/AGE: 09/02/2019
WEIGHT (GROWN): 60-65 lbs 

I am currently in foster care, but very much adoptable.  You will need...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549987/1/?bust=1595338554&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549987/1/?bust=1595338554&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549987/1/?bust=1595338554&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549987/1/?bust=1595338554'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549987/1/?bust=1595338554&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549987/1/?bust=1595338554&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549987/1/?bust=1595338554&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549987/1/?bust=1595338554'}",[],adopted,2020-08-02 21:09:35+00:00,2020-07-21 13:36:16+00:00,,"{'email': 'adoptions@theanimalleague.org', 'phone': '(352) 429-6334', 'address': {'address1': '4648 Baptist Island Road', 'address2': 'Groveland FL 32736', 'city': 'Clermont', 'state': 'FL', 'postcode': '34712', 'country': 'US'}}","{'self': {'href': '/v2/animals/48549987'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/fl249'}}",,
48549591.0,NY395,https://www.petfinder.com/dog/hershey-48549591/ny/potsdam/potsdam-humane-society-inc-ny395/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Dog,Dog,"{'primary': 'Retriever', 'secondary': 'Terrier', 'mixed': True, 'unknown': False}","{'primary': 'Brown / Chocolate', 'secondary': 'White / Cream', 'tertiary': None}",Adult,Female,Medium,Medium,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Hershey,,44963094,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549591/1/?bust=1595328202&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549591/1/?bust=1595328202&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549591/1/?bust=1595328202&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549591/1/?bust=1595328202'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549591/2/?bust=1595328143&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549591/2/?bust=1595328143&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549591/2/?bust=1595328143&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549591/2/?bust=1595328143'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549591/1/?bust=1595328202&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549591/1/?bust=1595328202&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549591/1/?bust=1595328202&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549591/1/?bust=1595328202'}",[],adoptable,2020-07-21 10:45:28+00:00,2020-07-21 10:45:28+00:00,,"{'email': 'shelter@potsdamhumanesociety.org', 'phone': '315-265-3199', 'address': {'address1': '17 Madrid Ave.', 'address2': None, 'city': 'Potsdam', 'state': 'NY', 'postcode': '13676', 'country': 'US'}}","{'self': {'href': '/v2/animals/48549591'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ny395'}}",,
48549600.0,WV212,https://www.petfinder.com/cat/runt-48549600/wv/ranson/mountain-cats-tnr-of-shannondale-beyond-inc-wv212/?referrer_id=5957d654-0b8d-4a02-bbae-6c7dd49e1074,Cat,Cat,"{'primary': 'Siamese', 'secondary': 'Domestic Short Hair', 'mixed': True, 'unknown': False}","{'primary': 'Lilac Point', 'secondary': None, 'tertiary': None}",Adult,Female,Medium,Short,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': None, 'cats': True}","['Shy', 'temperamental']",Runt,Runt and her siblings were born outside and not real keen on people. When we rescued them they were not...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/5/?bust=1596109907&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/5/?bust=1596109907&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/5/?bust=1596109907&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/5/?bust=1596109907'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/1/?bust=1595514325&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/1/?bust=1595514325&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/1/?bust=1595514325&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/1/?bust=1595514325'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/3/?bust=1595514345&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/3/?bust=1595514345&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/3/?bust=1595514345&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/3/?bust=1595514345'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/4/?bust=1595514353&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/4/?bust=1595514353&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/4/?bust=1595514353&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/4/?bust=1595514353'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/2/?bust=1596109891&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/2/?bust=1596109891&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/2/?bust=1596109891&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/2/?bust=1596109891'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/5/?bust=1596109907&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/5/?bust=1596109907&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/5/?bust=1596109907&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549600/5/?bust=1596109907'}",[],adoptable,2020-07-30 11:56:11+00:00,2020-07-30 11:56:11+00:00,,"{'email': 'mountaincatstnr@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Ranson', 'state': 'WV', 'postcode': '25438', 'country': 'US'}}","{'self': {'href': '/v2/animals/48549600'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/wv212'}}",,
